herb,symptom,label,score
U393,S80,0,0.0266
U393,S86,0,0.0035
U393,S87,0,0.2800
U393,S88,0,0.1196
U393,S90,0,0.0426
U393,S95,0,0.0128
U393,S96,0,0.0000
U393,S98,0,0.0356
U391,S02,0,0.0128
U391,S06,0,0.0003
U391,S07,0,0.0035
U391,S08,0,0.0003
U391,S102,0,0.0000
U391,S103,0,0.0003
U391,S104,0,0.0128
U391,S106,0,0.0128
U391,S109,0,0.0035
U391,S111,0,0.0000
U391,S112,0,0.0035
U391,S114,0,0.0000
U391,S115,0,0.0000
U391,S116,0,0.0035
U391,S119,0,0.0000
U391,S120,0,0.0065
U391,S121,0,0.0065
U391,S125,0,0.0003
U391,S128,0,0.0003
U391,S137,0,0.0000
U391,S138,0,0.0003
U391,S14,0,0.0000
U391,S142,0,0.0000
U391,S144,0,0.0000
U391,S145,0,0.0000
U391,S147,0,0.0000
U391,S148,0,0.0003
U391,S15,0,0.0003
U391,S150,0,0.0003
U391,S155,0,0.0000
U391,S158,0,0.0003
U391,S159,0,0.0003
U391,S161,0,0.0003
U391,S162,0,0.0000
U391,S163,0,0.0000
U391,S169,0,0.0003
U391,S17,0,0.0035
U391,S170,0,0.0000
U391,S172,0,0.0000
U391,S177,0,0.0000
U391,S182,0,0.0003
U391,S183,0,0.0000
U391,S185,0,0.0000
U391,S189,0,0.0000
U391,S190,0,0.0000
U391,S192,0,0.0000
U391,S20,0,0.0035
U391,S200,0,0.0003
U391,S21,0,0.0003
U391,S213,0,0.0035
U391,S214,0,0.0000
U391,S215,0,0.0035
U391,S216,0,0.0003
U391,S217,0,0.0003
U391,S22,0,0.0000
U391,S221,0,0.0000
U391,S234,0,0.0000
U391,S244,0,0.0000
U391,S246,0,0.0000
U391,S25,0,0.0003
U391,S252,0,0.0035
U391,S260,0,0.0128
U391,S27,0,0.0266
U391,S273,0,0.0000
U391,S279,0,0.0003
U391,S282,0,0.0003
U391,S286,0,0.0000
U391,S291,0,0.0000
U391,S294,0,0.0065
U391,S297,0,0.0065
U391,S299,0,0.0128
U391,S30,0,0.0000
U391,S300,0,0.0003
U391,S306,0,0.0065
U391,S309,0,0.0000
U391,S313,0,0.0128
U391,S314,0,0.0000
U391,S318,0,0.0003
U391,S321,0,0.0003
U391,S325,0,0.0000
U391,S327,0,0.0000
U391,S33,0,0.0003
U391,S330,0,0.0003
U391,S333,0,0.0000
U391,S334,0,0.0000
U391,S335,0,0.0000
U391,S343,0,0.0000
U391,S345,0,0.0128
U391,S346,0,0.0003
U391,S349,0,0.0000
U391,S350,0,0.0000
U391,S355,0,0.0000
U391,S358,0,0.0003
U391,S359,0,0.0065
U391,S360,0,0.0356
U391,S363,0,0.0000
U391,S368,0,0.0000
U391,S375,0,0.0000
U391,S38,0,0.0035
U391,S380,0,0.0000
U391,S387,0,0.0003
U391,S388,0,0.0000
U391,S389,0,0.0000
U391,S39,0,0.0000
U391,S397,0,0.0356
U391,S398,0,0.1636
U391,S404,0,0.0003
U391,S408,0,0.0000
U391,S410,0,0.0000
U391,S411,0,0.0035
U391,S418,0,0.0003
U391,S42,0,0.0000
U391,S420,0,0.0035
U391,S422,0,0.0000
U391,S428,0,0.0000
U391,S430,0,0.0000
U391,S431,0,0.0000
U391,S437,0,0.0000
U391,S44,0,0.0035
U391,S443,0,0.0000
U391,S444,0,0.0000
U391,S445,0,0.0000
U391,S446,0,0.0000
U391,S447,0,0.0003
U391,S449,0,0.0000
U391,S456,0,0.0000
U391,S462,0,0.0128
U391,S463,0,0.0003
U391,S464,0,0.0000
U391,S466,0,0.0000
U391,S475,0,0.0000
U391,S476,0,0.0000
U391,S477,0,0.0000
U391,S478,0,0.0000
U391,S479,0,0.0000
U391,S48,0,0.0128
U391,S483,0,0.0003
U391,S497,0,0.0035
U391,S498,0,0.0003
U391,S499,0,0.0003
U391,S500,0,0.0000
U391,S501,0,0.0035
U391,S502,0,0.0000
U391,S503,0,0.0000
U391,S62,0,0.0356
U391,S64,0,0.0000
U391,S65,0,0.0003
U391,S66,0,0.0065
U391,S69,0,0.0035
U391,S71,0,0.0000
U391,S73,0,0.0035
U391,S75,0,0.0003
U391,S80,0,0.0128
U391,S86,0,0.0003
U391,S87,0,0.0035
U391,S88,0,0.0003
U391,S90,0,0.0065
U391,S95,0,0.0128
U391,S96,0,0.0000
U391,S98,0,0.0035
U390,S02,0,0.0266
U390,S06,0,0.0128
U390,S07,0,0.1538
U390,S08,0,0.0003
U390,S102,0,0.0003
U390,S103,0,0.0003
U390,S104,0,0.1196
U390,S106,0,0.0035
U390,S109,0,0.0128
U390,S111,0,0.0000
U390,S112,0,0.0266
U390,S114,0,0.0003
U390,S115,0,0.0000
U390,S116,0,0.0128
U390,S119,0,0.0003
U390,S120,0,0.0003
U390,S121,0,0.0003
U390,S125,0,0.0003
U390,S128,0,0.0003
U390,S137,0,0.0000
U390,S138,0,0.0003
U390,S14,0,0.0065
U390,S142,0,0.0003
U390,S144,0,0.0000
U390,S145,0,0.0000
U390,S147,0,0.0000
U390,S148,0,0.0003
U390,S15,0,0.0000
U390,S150,0,0.0003
U390,S155,0,0.0003
U390,S158,0,0.0000
U390,S159,0,0.0065
U390,S161,0,0.0003
U390,S162,0,0.0000
U390,S163,0,0.0000
U390,S169,0,0.0003
U390,S17,0,0.0356
U390,S170,0,0.0000
U390,S172,0,0.0035
U390,S177,0,0.0003
U390,S182,0,0.0003
U390,S183,0,0.0000
U390,S185,0,0.0003
U390,S189,0,0.0000
U390,S190,0,0.0000
U390,S192,0,0.0003
U390,S20,0,0.1196
U390,S200,0,0.0065
U390,S21,0,0.0128
U390,S213,0,0.0128
U390,S214,0,0.0003
U390,S215,0,0.0128
U390,S216,0,0.0003
U390,S217,0,0.0065
U390,S22,0,0.0000
U390,S221,0,0.0000
U390,S234,0,0.0000
U390,S244,0,0.0003
U390,S246,0,0.0128
U390,S25,0,0.0128
U390,S252,0,0.0003
U390,S260,0,0.0000
U390,S27,0,0.0488
U390,S273,0,0.0000
U390,S279,0,0.0000
U390,S282,0,0.0003
U390,S286,0,0.0000
U390,S291,0,0.0003
U390,S294,0,0.0356
U390,S297,0,0.0035
U390,S299,0,0.0035
U390,S30,0,0.0003
U390,S300,0,0.0003
U390,S306,0,0.0035
U390,S309,0,0.0000
U390,S313,0,0.0035
U390,S314,0,0.0000
U390,S318,0,0.0128
U390,S321,0,0.0000
U390,S325,0,0.0000
U390,S327,0,0.0003
U390,S33,0,0.0035
U390,S330,0,0.0000
U390,S333,0,0.0000
U390,S334,0,0.0000
U390,S335,0,0.0000
U390,S343,0,0.0266
U390,S345,0,0.1196
U390,S346,0,0.0035
U390,S349,0,0.0003
U390,S350,0,0.0003
U390,S355,0,0.0035
U390,S358,0,0.0003
U390,S359,0,0.0356
U390,S360,0,0.0035
U390,S363,0,0.0000
U390,S368,0,0.0000
U390,S375,0,0.0035
U390,S38,0,0.0128
U390,S380,0,0.0003
U390,S387,0,0.0035
U390,S388,0,0.0000
U390,S389,0,0.0000
U390,S39,0,0.0003
U390,S397,0,0.1538
U390,S398,0,0.1800
U390,S404,0,0.0000
U390,S408,0,0.0000
U390,S410,0,0.0000
U390,S411,0,0.0128
U390,S418,0,0.0000
U390,S42,0,0.0000
U390,S420,0,0.0003
U390,S422,0,0.0000
U390,S428,0,0.0035
U390,S430,0,0.0000
U390,S431,0,0.0000
U390,S437,0,0.0000
U390,S44,0,0.0035
U390,S443,0,0.0003
U390,S444,0,0.0003
U390,S445,0,0.0000
U390,S446,0,0.0000
U390,S447,0,0.0003
U390,S449,0,0.0003
U390,S456,0,0.0003
U390,S462,0,0.0003
U390,S463,0,0.0003
U390,S464,0,0.0000
U390,S466,0,0.0003
U390,S475,0,0.0000
U390,S476,0,0.0000
U390,S477,0,0.0000
U390,S478,0,0.0000
U390,S479,0,0.0000
U390,S48,0,0.1538
U390,S483,0,0.0003
U390,S497,0,0.0128
U390,S498,0,0.0266
U390,S499,0,0.0000
U390,S500,0,0.0000
U390,S501,0,0.0356
U390,S502,0,0.0003
U390,S503,0,0.0000
U390,S62,0,0.1196
U390,S64,0,0.0356
U390,S65,0,0.0003
U390,S66,0,0.0035
U390,S69,0,0.0356
U390,S71,0,0.0356
U390,S73,0,0.0003
U390,S75,0,0.0035
U390,S80,0,0.0356
U390,S86,0,0.0000
U390,S87,0,0.0266
U390,S88,0,0.0356
U390,S90,0,0.0128
U390,S95,0,0.0128
U390,S96,0,0.0003
U390,S98,0,0.0266
U387,S02,0,0.0266
U387,S06,0,0.0065
U387,S07,0,0.0065
U387,S08,0,0.0003
U387,S102,0,0.0035
U387,S103,0,0.0000
U387,S104,0,0.0065
U387,S106,0,0.0266
U387,S109,0,0.0035
U387,S111,0,0.0000
U387,S112,0,0.1196
U387,S114,0,0.0000
U387,S115,0,0.0000
U387,S116,0,0.0065
U387,S119,0,0.0003
U387,S120,0,0.0003
U387,S121,0,0.0003
U387,S125,0,0.0003
U387,S128,0,0.0000
U387,S137,0,0.0000
U387,S138,0,0.0003
U387,S14,0,0.0035
U387,S142,0,0.0000
U387,S144,0,0.0003
U387,S145,0,0.0000
U387,S147,0,0.0000
U387,S148,0,0.0035
U387,S15,0,0.0000
U387,S150,0,0.0000
U387,S155,0,0.0003
U387,S158,0,0.0000
U387,S159,0,0.0003
U387,S161,0,0.0000
U387,S162,0,0.0000
U387,S163,0,0.0000
U387,S169,0,0.0035
U387,S17,0,0.0356
U387,S170,0,0.0000
U387,S172,0,0.0035
U387,S177,0,0.0000
U387,S182,0,0.0003
U387,S183,0,0.0003
U387,S185,0,0.0003
U387,S189,0,0.0003
U387,S190,0,0.0003
U387,S192,0,0.0000
U387,S20,0,0.1196
U387,S200,0,0.0003
U387,S21,0,0.0128
U387,S213,0,0.0065
U387,S214,0,0.0000
U387,S215,0,0.0003
U387,S216,0,0.0035
U387,S217,0,0.0035
U387,S22,0,0.0000
U387,S221,0,0.0000
U387,S234,0,0.0000
U387,S244,0,0.0035
U387,S246,0,0.0035
U387,S25,0,0.1196
U387,S252,0,0.0128
U387,S260,0,0.0003
U387,S27,0,0.0266
U387,S273,0,0.0000
U387,S279,0,0.0003
U387,S282,0,0.0003
U387,S286,0,0.0000
U387,S291,0,0.0003
U387,S294,0,0.0128
U387,S297,0,0.0003
U387,S299,0,0.0003
U387,S30,0,0.0000
U387,S300,0,0.0003
U387,S306,0,0.0266
U387,S309,0,0.0000
U387,S313,0,0.0003
U387,S314,0,0.0000
U387,S318,0,0.0003
U387,S321,0,0.0035
U387,S325,0,0.0000
U387,S327,0,0.0000
U387,S33,0,0.0266
U387,S330,0,0.0000
U387,S333,0,0.0000
U387,S334,0,0.0035
U387,S335,0,0.0000
U387,S343,0,0.0035
U387,S345,0,0.0128
U387,S346,0,0.0128
U387,S349,0,0.0000
U387,S350,0,0.0000
U387,S355,0,0.0003
U387,S358,0,0.0003
U387,S359,0,0.0266
U387,S360,0,0.0003
U387,S363,0,0.0000
U387,S368,0,0.0000
U387,S375,0,0.0000
U387,S38,0,0.0003
U387,S380,0,0.0003
U387,S387,0,0.0003
U387,S388,0,0.0000
U387,S389,0,0.0000
U387,S39,0,0.0003
U387,S397,0,0.2800
U387,S398,0,0.1636
U387,S404,0,0.0003
U387,S408,0,0.0000
U387,S410,0,0.0000
U387,S411,0,0.0003
U387,S418,0,0.0003
U387,S42,0,0.0003
U387,S420,0,0.0003
U387,S422,0,0.0000
U387,S428,0,0.0003
U387,S430,0,0.0003
U387,S431,0,0.0003
U387,S437,0,0.0000
U387,S44,0,0.0035
U387,S443,0,0.0003
U387,S444,0,0.0003
U387,S445,0,0.0000
U387,S446,0,0.0000
U387,S447,0,0.0128
U387,S449,0,0.0003
U387,S456,0,0.0003
U387,S462,0,0.0003
U387,S463,0,0.0000
U387,S464,0,0.0000
U387,S466,0,0.0000
U387,S475,0,0.0000
U387,S476,0,0.0000
U387,S477,0,0.0000
U387,S478,0,0.0000
U387,S479,0,0.0003
U387,S48,0,0.0356
U387,S483,0,0.0003
U387,S497,0,0.0000
U387,S498,0,0.0028
U387,S499,0,0.0003
U387,S500,0,0.0000
U387,S501,0,0.0356
U387,S502,0,0.0000
U387,S503,0,0.0003
U387,S62,0,0.0065
U387,S64,0,0.0065
U387,S65,0,0.0266
U387,S66,0,0.0003
U387,S69,0,0.0035
U387,S71,0,0.0003
U387,S73,0,0.0266
U387,S75,0,0.0003
U387,S80,0,0.0065
U387,S86,0,0.0003
U387,S87,0,0.0356
U387,S88,0,0.0035
U387,S90,0,0.0065
U387,S95,0,0.0128
U387,S96,0,0.0003
U387,S98,0,0.0035
U36,S02,0,0.0128
U36,S07,0,0.1196
U36,S102,0,0.0003
U36,S103,0,0.0003
U36,S104,0,0.0356
U36,S106,0,0.0356
U36,S109,0,0.0128
U36,S111,0,0.0003
U36,S114,0,0.0035
U36,S115,0,0.0000
U36,S116,0,0.0128
U36,S119,0,0.0000
U36,S120,0,0.0128
U36,S121,0,0.0266
U36,S125,0,0.0003
U36,S128,0,0.0065
U36,S137,0,0.0000
U36,S138,0,0.0035
U36,S14,0,0.0128
U36,S142,0,0.0003
U36,S144,0,0.0003
U36,S145,0,0.0000
U36,S147,0,0.0000
U36,S148,0,0.0035
U36,S15,0,0.0035
U36,S150,0,0.0000
U36,S155,0,0.0128
U36,S158,0,0.0000
U36,S159,0,0.0003
U36,S161,0,0.0000
U36,S162,0,0.0000
U36,S163,0,0.0003
U36,S169,0,0.0266
U36,S17,0,0.0426
U36,S170,0,0.0003
U36,S172,0,0.0035
U36,S177,0,0.0000
U36,S182,0,0.0003
U36,S183,0,0.0003
U36,S185,0,0.0003
U36,S189,0,0.0003
U36,S190,0,0.0003
U36,S192,0,0.0003
U36,S200,0,0.0035
U36,S213,0,0.0128
U36,S214,0,0.0003
U36,S215,0,0.0266
U36,S216,0,0.0035
U36,S217,0,0.0003
U36,S22,0,0.0000
U36,S221,0,0.0000
U36,S234,0,0.0000
U36,S244,0,0.0003
U36,S246,0,0.0003
U36,S25,0,0.0266
U36,S252,0,0.0128
U36,S260,0,0.0128
U36,S273,0,0.0003
U36,S279,0,0.0000
U36,S282,0,0.0003
U36,S286,0,0.0000
U36,S291,0,0.0003
U36,S294,0,0.0356
U36,S297,0,0.0035
U36,S299,0,0.0128
U36,S30,0,0.0003
U36,S300,0,0.0128
U36,S306,0,0.0266
U36,S309,0,0.0003
U36,S313,0,0.0128
U36,S314,0,0.0000
U36,S318,0,0.0035
U36,S321,0,0.0003
U36,S325,0,0.0000
U36,S327,0,0.0003
U36,S33,0,0.0266
U36,S330,0,0.0003
U36,S333,0,0.0003
U36,S334,0,0.0000
U36,S335,0,0.0000
U36,S343,0,0.0003
U36,S345,0,0.0128
U36,S346,0,0.0035
U36,S349,0,0.0000
U36,S350,0,0.0000
U36,S355,0,0.0003
U36,S358,0,0.0035
U36,S359,0,0.0128
U36,S360,0,0.0128
U36,S363,0,0.0000
U36,S368,0,0.0000
U36,S375,0,0.0035
U36,S38,0,0.0128
U36,S380,0,0.0003
U36,S387,0,0.0065
U36,S388,0,0.0000
U36,S389,0,0.0000
U36,S39,0,0.0003
U36,S397,0,0.5714
U36,S398,0,0.5714
U36,S404,0,0.0003
U36,S408,0,0.0003
U36,S410,0,0.0000
U36,S411,0,0.0128
U36,S418,0,0.0000
U36,S42,0,0.0003
U36,S420,0,0.0003
U36,S422,0,0.0003
U36,S428,0,0.0035
U36,S430,0,0.0000
U36,S431,0,0.0000
U36,S437,0,0.0000
U36,S44,0,0.0266
U36,S443,0,0.0000
U36,S444,0,0.0003
U36,S445,0,0.0003
U36,S446,0,0.0000
U36,S447,0,0.0128
U36,S449,0,0.0003
U36,S456,0,0.0000
U36,S462,0,0.0035
U36,S463,0,0.0000
U36,S464,0,0.0000
U36,S466,0,0.0000
U36,S475,0,0.0000
U36,S476,0,0.0000
U36,S477,0,0.0000
U36,S478,0,0.0000
U36,S479,0,0.0003
U36,S48,0,0.0356
U36,S483,0,0.0003
U36,S497,0,0.0003
U36,S498,0,0.0035
U36,S499,0,0.0003
U36,S500,0,0.0000
U36,S501,0,0.1538
U36,S502,0,0.0003
U36,S503,0,0.0000
U36,S64,0,0.0128
U36,S65,0,0.0035
U36,S66,0,0.0035
U36,S69,0,0.0003
U36,S71,0,0.0035
U36,S73,0,0.0065
U36,S75,0,0.0035
U36,S80,0,0.0065
U36,S86,0,0.0000
U36,S90,0,0.0035
U36,S96,0,0.0000
U36,S98,0,0.0266
U439,S02,0,0.0035
U439,S07,0,0.0356
U439,S08,0,0.0003
U439,S102,0,0.0000
U439,S103,0,0.0000
U439,S104,0,0.0356
U439,S106,0,0.0128
U439,S109,0,0.0035
U439,S111,0,0.0000
U439,S114,0,0.0000
U439,S115,0,0.0000
U439,S116,0,0.0065
U439,S119,0,0.0003
U439,S120,0,0.0065
U439,S121,0,0.0035
U439,S125,0,0.0035
U439,S128,0,0.0035
U439,S137,0,0.0000
U439,S138,0,0.0000
U439,S14,0,0.0000
U439,S142,0,0.0000
U439,S144,0,0.0003
U439,S145,0,0.0003
U439,S147,0,0.0000
U439,S148,0,0.0003
U439,S15,0,0.0003
U439,S150,0,0.0003
U439,S155,0,0.0003
U439,S158,0,0.0000
U439,S159,0,0.0035
U439,S161,0,0.0000
U439,S162,0,0.0003
U439,S163,0,0.0003
U439,S169,0,0.0035
U439,S17,0,0.0128
U439,S170,0,0.0000
U439,S172,0,0.0035
U439,S177,0,0.0000
U439,S182,0,0.0000
U439,S183,0,0.0128
U439,S185,0,0.0003
U439,S189,0,0.0000
U439,S190,0,0.0000
U439,S192,0,0.0000
U439,S20,0,0.0356
U439,S200,0,0.0000
U439,S21,0,0.0035
U439,S213,0,0.0000
U439,S214,0,0.0000
U439,S215,0,0.0035
U439,S216,0,0.0035
U439,S217,0,0.0000
U439,S22,0,0.0003
U439,S221,0,0.0000
U439,S234,0,0.0000
U439,S244,0,0.0003
U439,S246,0,0.0003
U439,S25,0,0.0356
U439,S252,0,0.0003
U439,S260,0,0.0003
U439,S27,0,0.0356
U439,S273,0,0.0000
U439,S279,0,0.0003
U439,S282,0,0.0000
U439,S286,0,0.0000
U439,S291,0,0.0035
U439,S294,0,0.0356
U439,S297,0,0.0065
U439,S299,0,0.0035
U439,S30,0,0.0003
U439,S300,0,0.0356
U439,S306,0,0.0128
U439,S309,0,0.0003
U439,S313,0,0.0065
U439,S314,0,0.0000
U439,S318,0,0.0003
U439,S321,0,0.0000
U439,S325,0,0.0000
U439,S327,0,0.0003
U439,S33,0,0.0065
U439,S330,0,0.0000
U439,S333,0,0.0000
U439,S334,0,0.0000
U439,S335,0,0.0003
U439,S343,0,0.0003
U439,S345,0,0.0128
U439,S346,0,0.0035
U439,S349,0,0.0000
U439,S350,0,0.0000
U439,S355,0,0.0003
U439,S358,0,0.0003
U439,S359,0,0.0035
U439,S360,0,0.0065
U439,S363,0,0.0000
U439,S368,0,0.0000
U439,S375,0,0.0003
U439,S38,0,0.0003
U439,S380,0,0.0035
U439,S387,0,0.0000
U439,S388,0,0.0000
U439,S389,0,0.0000
U439,S39,0,0.0000
U439,S397,0,0.1196
U439,S398,0,0.2800
U439,S404,0,0.0003
U439,S408,0,0.0003
U439,S410,0,0.0003
U439,S411,0,0.0065
U439,S418,0,0.0000
U439,S42,0,0.0000
U439,S420,0,0.0003
U439,S422,0,0.0000
U439,S428,0,0.0003
U439,S430,0,0.0000
U439,S431,0,0.0000
U439,S437,0,0.0000
U439,S44,0,0.0003
U439,S443,0,0.0035
U439,S444,0,0.0003
U439,S445,0,0.0000
U439,S446,0,0.0000
U439,S447,0,0.0266
U439,S449,0,0.0035
U439,S456,0,0.0000
U439,S462,0,0.0035
U439,S463,0,0.0003
U439,S464,0,0.0000
U439,S466,0,0.0003
U439,S475,0,0.0000
U439,S476,0,0.0000
U439,S477,0,0.0000
U439,S478,0,0.0000
U439,S479,0,0.0000
U439,S483,0,0.0003
U439,S497,0,0.0035
U439,S498,0,0.0003
U439,S499,0,0.0035
U439,S500,0,0.0000
U439,S501,0,0.0003
U439,S502,0,0.0000
U439,S503,0,0.0000
U439,S62,0,0.0266
U439,S64,0,0.0128
U439,S65,0,0.0035
U439,S66,0,0.0003
U439,S69,0,0.0065
U439,S73,0,0.0356
U439,S75,0,0.0003
U439,S80,0,0.0035
U439,S86,0,0.0035
U439,S87,0,0.1800
U439,S88,0,0.0035
U439,S90,0,0.0035
U439,S95,0,0.0035
U439,S96,0,0.0000
U439,S98,0,0.0356
U38,S02,0,0.0128
U38,S06,0,0.0035
U38,S07,0,0.0065
U38,S08,0,0.0000
U38,S102,0,0.0000
U38,S103,0,0.0000
U38,S104,0,0.0035
U38,S106,0,0.0003
U38,S109,0,0.0128
U38,S111,0,0.0000
U38,S112,0,0.0003
U38,S114,0,0.0000
U38,S115,0,0.0000
U38,S116,0,0.0003
U38,S119,0,0.0003
U38,S120,0,0.0003
U38,S121,0,0.0003
U38,S125,0,0.0000
U38,S128,0,0.0003
U38,S137,0,0.0000
U38,S138,0,0.0000
U38,S14,0,0.0000
U38,S142,0,0.0003
U38,S144,0,0.0000
U38,S145,0,0.0000
U38,S147,0,0.0000
U38,S148,0,0.0003
U38,S15,0,0.0000
U38,S150,0,0.0000
U38,S155,0,0.0003
U38,S158,0,0.0000
U38,S159,0,0.0003
U38,S161,0,0.0000
U38,S162,0,0.0000
U38,S163,0,0.0000
U38,S169,0,0.0003
U38,S17,0,0.0065
U38,S170,0,0.0000
U38,S172,0,0.0128
U38,S177,0,0.0000
U38,S182,0,0.0000
U38,S183,0,0.0000
U38,S185,0,0.0000
U38,S189,0,0.0035
U38,S190,0,0.0000
U38,S192,0,0.0000
U38,S20,0,0.0266
U38,S200,0,0.0003
U38,S21,0,0.0003
U38,S213,0,0.0003
U38,S214,0,0.0003
U38,S215,0,0.0000
U38,S216,0,0.0003
U38,S217,0,0.0003
U38,S22,0,0.0000
U38,S221,0,0.0000
U38,S234,0,0.0000
U38,S244,0,0.0000
U38,S246,0,0.0000
U38,S25,0,0.0035
U38,S252,0,0.0000
U38,S260,0,0.0000
U38,S27,0,0.0128
U38,S273,0,0.0000
U38,S279,0,0.0000
U38,S282,0,0.0000
U38,S286,0,0.0000
U38,S291,0,0.0000
U38,S294,0,0.0003
U38,S297,0,0.0000
U38,S299,0,0.0000
U38,S30,0,0.0000
U38,S300,0,0.0128
U38,S306,0,0.0035
U38,S309,0,0.0000
U38,S313,0,0.0003
U38,S314,0,0.0000
U38,S318,0,0.0003
U38,S321,0,0.0003
U38,S325,0,0.0000
U38,S327,0,0.0000
U38,S33,0,0.0035
U38,S330,0,0.0003
U38,S333,0,0.0000
U38,S334,0,0.0000
U38,S335,0,0.0003
U38,S343,0,0.0003
U38,S345,0,0.0128
U38,S346,0,0.0003
U38,S349,0,0.0000
U38,S350,0,0.0000
U38,S355,0,0.0003
U38,S358,0,0.0003
U38,S359,0,0.0065
U38,S360,0,0.0035
U38,S363,0,0.0000
U38,S368,0,0.0000
U38,S375,0,0.0000
U38,S38,0,0.0003
U38,S380,0,0.0035
U38,S387,0,0.0000
U38,S388,0,0.0000
U38,S389,0,0.0003
U38,S39,0,0.0000
U38,S397,0,0.1538
U38,S398,0,0.0356
U38,S404,0,0.0000
U38,S408,0,0.0000
U38,S410,0,0.0000
U38,S411,0,0.0035
U38,S418,0,0.0000
U38,S42,0,0.0003
U38,S420,0,0.0003
U38,S422,0,0.0000
U38,S428,0,0.0003
U38,S430,0,0.0000
U38,S431,0,0.0000
U38,S437,0,0.0000
U38,S44,0,0.0128
U38,S443,0,0.0003
U38,S444,0,0.0003
U38,S445,0,0.0000
U38,S446,0,0.0000
U38,S447,0,0.0003
U38,S449,0,0.0003
U38,S456,0,0.0000
U38,S462,0,0.0000
U38,S463,0,0.0000
U38,S464,0,0.0000
U38,S466,0,0.0000
U38,S475,0,0.0000
U38,S476,0,0.0000
U38,S477,0,0.0000
U38,S478,0,0.0000
U38,S479,0,0.0000
U38,S48,0,0.0266
U38,S483,0,0.0035
U38,S497,0,0.0003
U38,S498,0,0.0000
U38,S499,0,0.0003
U38,S500,0,0.0000
U38,S501,0,0.0035
U38,S502,0,0.0000
U38,S503,0,0.0000
U38,S62,0,0.0128
U38,S64,0,0.0000
U38,S65,0,0.0356
U38,S66,0,0.0003
U38,S69,0,0.0065
U38,S71,0,0.0003
U38,S73,0,0.0035
U38,S75,0,0.0003
U38,S80,0,0.0035
U38,S86,0,0.0000
U38,S87,0,0.1250
U38,S88,0,0.0003
U38,S90,0,0.0035
U38,S95,0,0.0000
U38,S96,0,0.0003
U38,S98,0,0.0035
U24,S02,0,0.1196
U24,S06,0,0.0356
U24,S07,0,0.1538
U24,S102,0,0.0003
U24,S103,0,0.0003
U24,S104,0,0.0356
U24,S106,0,0.0356
U24,S109,0,0.0003
U24,S111,0,0.0003
U24,S112,0,0.0128
U24,S114,0,0.0035
U24,S115,0,0.0003
U24,S116,0,0.0035
U24,S119,0,0.0003
U24,S120,0,0.0035
U24,S121,0,0.0128
U24,S125,0,0.0003
U24,S128,0,0.0003
U24,S137,0,0.0000
U24,S138,0,0.0035
U24,S14,0,0.0003
U24,S142,0,0.0000
U24,S144,0,0.0003
U24,S145,0,0.0000
U24,S147,0,0.0000
U24,S148,0,0.0035
U24,S15,0,0.0003
U24,S150,0,0.0035
U24,S155,0,0.0035
U24,S158,0,0.0000
U24,S159,0,0.0003
U24,S161,0,0.0000
U24,S162,0,0.0003
U24,S163,0,0.0000
U24,S169,0,0.0128
U24,S17,0,0.0266
U24,S170,0,0.0003
U24,S172,0,0.0065
U24,S177,0,0.0000
U24,S182,0,0.0035
U24,S183,0,0.0035
U24,S185,0,0.0035
U24,S189,0,0.0003
U24,S190,0,0.0003
U24,S192,0,0.0003
U24,S20,0,0.2800
U24,S200,0,0.0035
U24,S21,0,0.0128
U24,S213,0,0.0266
U24,S214,0,0.0003
U24,S215,0,0.0128
U24,S216,0,0.0065
U24,S217,0,0.0035
U24,S22,0,0.0035
U24,S221,0,0.0000
U24,S234,0,0.0000
U24,S244,0,0.0003
U24,S246,0,0.0035
U24,S252,0,0.0128
U24,S260,0,0.0065
U24,S27,0,0.1800
U24,S273,0,0.0000
U24,S279,0,0.0000
U24,S282,0,0.0003
U24,S286,0,0.0000
U24,S291,0,0.0000
U24,S294,0,0.1196
U24,S297,0,0.0128
U24,S299,0,0.0128
U24,S30,0,0.0035
U24,S300,0,0.0035
U24,S306,0,0.0128
U24,S309,0,0.0003
U24,S313,0,0.0266
U24,S314,0,0.0000
U24,S318,0,0.0065
U24,S321,0,0.0128
U24,S325,0,0.0000
U24,S327,0,0.0000
U24,S33,0,0.0266
U24,S330,0,0.0003
U24,S333,0,0.0000
U24,S334,0,0.0000
U24,S335,0,0.0000
U24,S343,0,0.0035
U24,S345,0,0.0426
U24,S346,0,0.0003
U24,S349,0,0.0003
U24,S350,0,0.0000
U24,S355,0,0.0003
U24,S358,0,0.0266
U24,S359,0,0.1636
U24,S360,0,0.0035
U24,S363,0,0.0000
U24,S368,0,0.0000
U24,S375,0,0.0003
U24,S380,0,0.0003
U24,S387,0,0.0065
U24,S388,0,0.0000
U24,S389,0,0.0000
U24,S39,0,0.0003
U24,S397,0,0.3750
U24,S398,0,0.3750
U24,S404,0,0.0065
U24,S408,0,0.0003
U24,S410,0,0.0000
U24,S411,0,0.0035
U24,S418,0,0.0003
U24,S42,0,0.0003
U24,S420,0,0.0035
U24,S422,0,0.0000
U24,S428,0,0.0003
U24,S430,0,0.0000
U24,S431,0,0.0003
U24,S437,0,0.0003
U24,S44,0,0.0426
U24,S443,0,0.0000
U24,S444,0,0.0003
U24,S445,0,0.0035
U24,S446,0,0.0000
U24,S447,0,0.0065
U24,S449,0,0.0003
