SID,Symbol,Category_cl,EntrezID
S73,KRT17,protein,3872
S73,SLC26A2,protein,1836
S73,RAI1,protein,10743
S73,TRH,protein,7200
S73,HRAS,protein,3265
S73,LIMK1,protein,3984
S73,LEMD3,protein,23592
S73,AIP,protein,9049
S73,IDS,protein,3423
S73,FLNA,protein,2316
S73,GTF2IRD1,protein,9569
S73,EZH2,protein,2146
S73,LAMA3,protein,3909
S73,ECM1,protein,1893
S73,FLII,protein,2314
S73,LAMB3,protein,3914
S73,CLIP2,protein,7461
S73,TBL2,protein,26608
S73,LIFR,protein,3977
S73,MLXIPL,protein,51085
S73,LAMC2,protein,3918
S73,IQSEC2,protein,23096
S73,ELN,protein,2006
S75,RPGRIP1L,protein,23322
S75,PDE6C,protein,5146
S75,SDHA,protein,6389
S75,FAS,protein,355
S75,CNNM4,protein,26504
S75,CASK,protein,8573
S75,PRPS1,protein,5631
S75,FSCN2,protein,25794
S75,AAAS,protein,8086
S75,IQCB1,protein,9657
S75,POLR1D,protein,51082
S75,SNX10,protein,29887
S75,NOTCH3,protein,4854
S75,SDCCAG8,protein,10806
S75,TACSTD2,protein,4070
S75,PEX1,protein,5189
S75,OPA1,protein,4976
S75,EXOSC8,protein,11340
S75,ERCC1,protein,2067
S75,PAX6,protein,5080
S75,SNRNP200,protein,23020
S75,RLBP1,protein,6017
S75,POLR1C,protein,9533
S75,PEX5,protein,5830
S75,PEPD,protein,5184
S75,RGS9,protein,8787
S75,CLCN7,protein,1186
S75,CEP164,protein,22897
S75,GPR143,protein,4935
S75,ERCC5,protein,2073
S75,NPHP1,protein,4867
S75,TUB,protein,7275
S75,SALL2,protein,6297
S75,TTR,protein,7276
S75,IMPG2,protein,50939
S75,ERCC2,protein,2068
S75,RMRP,protein,6023
S75,IDH3B,protein,3420
S75,TCIRG1,protein,10312
S75,TCOF1,protein,6949
S75,PIGT,protein,51604
S75,CRYAA,protein,1409
S75,BDNF,protein,627
S75,OCRL,protein,4952
S75,PDE6A,protein,5145
S75,ZFYVE26,protein,23503
S75,FGFR2,protein,2263
S75,EFEMP1,protein,2202
S75,HSD17B4,protein,3295
S75,POMT2,protein,29954
S75,ADNP,protein,23394
S75,GUCA1B,protein,2979
S75,TGFBI,protein,7045
S75,NHS,protein,4810
S75,PEX16,protein,9409
S75,ATF6,protein,22926
S75,NR2F1,protein,7025
S75,PEX26,protein,55670
S75,PLK4,protein,10733
S75,PRPH2,protein,5961
S75,CTNS,protein,1497
S75,LYST,protein,1130
S75,CLRN1,protein,7401
S75,PHYH,protein,5264
S75,TREX1,protein,11277
S75,HSPG2,protein,3339
S75,GDF3,protein,9573
S75,SUCLA2,protein,8803
S75,TUBGCP4,protein,27229
S75,TIMM8A,protein,1678
S75,SOX2,protein,6657
S75,IMPDH1,protein,3614
S75,MITF,protein,4286
S75,ERCC4,protein,2072
S75,BEST1,protein,7439
S75,PEX14,protein,5195
S75,FGFR1,protein,2260
S75,PRNP,protein,5621
S75,GNAT2,protein,2780
S75,OCA2,protein,4948
S75,CNGB3,protein,54714
S75,CACNA1F,protein,778
S75,COL11A1,protein,1301
S75,FKTN,protein,2218
S75,ERCC6,protein,2074
S75,PAX2,protein,5076
S75,PDE6H,protein,5149
S75,GJB6,protein,10804
S75,RIMS1,protein,22999
S75,POMGNT1,protein,55624
S75,OPN1MW,protein,2652
S75,ABCC6,protein,368
S75,INVS,protein,27130
S75,ELN,protein,2006
S75,PHOX2A,protein,401
S75,IKBKG,protein,8517
S75,CRYGC,protein,1420
S75,GRN,protein,2896
S75,CHM,protein,1121
S75,VHL,protein,7428
S75,MMACHC,protein,25974
S75,PEX2,protein,5828
S75,OPN1LW,protein,5956
S75,TYR,protein,7299
S75,IGBP1,protein,3476
S75,AIMP1,protein,9255
S75,OTX2,protein,5015
S75,TRAF3IP1,protein,26146
S75,SOX3,protein,6658
S75,SDHD,protein,6392
S75,TSFM,protein,10102
S75,AP3B1,protein,8546
S75,CRB1,protein,23418
S75,AMACR,protein,23600
S75,PEX12,protein,5193
S75,ADAM9,protein,8754
S75,WT1,protein,7490
S75,GMPPB,protein,29925
S75,PEX3,protein,8504
S75,SH3BP2,protein,6452
S75,PEX19,protein,5824
S75,PLOD1,protein,5351
S75,LAMP2,protein,3920
S75,POMT1,protein,10585
S75,PTPN22,protein,26191
S75,SLC45A2,protein,51151
S75,PEX7,protein,5191
S75,CLIP2,protein,7461
S75,LARGE1,protein,9215
S75,RPE65,protein,6121
S75,GUCA1A,protein,2978
S75,PRPF6,protein,24148
S75,BAZ1B,protein,9031
S75,GJA1,protein,2697
S75,HESX1,protein,8820
S75,TMEM216,protein,51259
S75,GTF2I,protein,2969
S75,RPGR,protein,6103
S75,ARNT2,protein,9915
S75,TNFSF11,protein,8600
S75,LRPAP1,protein,4043
S75,SAG,protein,6295
S75,POLA1,protein,5422
S75,FH,protein,2271
S75,LIMK1,protein,3984
S75,GTF2IRD1,protein,9569
S75,CRX,protein,1406
S75,RFC2,protein,5982
S75,PEX10,protein,5192
S75,PLA2G6,protein,8398
S75,ABCA1,protein,19
S75,GJB2,protein,2706
S75,PEX6,protein,5190
S75,IMPG1,protein,3617
S75,RBP4,protein,5950
S75,ABCA4,protein,24
S75,USH2A,protein,7399
S75,CNGA3,protein,1261
S75,RGR,protein,5995
S75,PEX11B,protein,8799
S75,KCNJ13,protein,3769
S75,MC1R,protein,4157
S75,RBP3,protein,5949
S75,AIRE,protein,326
S75,GMPPA,protein,29926
S75,TBL2,protein,26608
S75,NRL,protein,4901
S75,NEU1,protein,4758
S75,AHI1,protein,54806
S75,ACO2,protein,50
S75,NPHP3,protein,27031
S75,TULP1,protein,7287
S75,FBN2,protein,2201
S75,PEX13,protein,5194
S75,COL4A1,protein,1282
S75,MAPT,protein,4137
S75,APOA1,protein,335
S75,ATP1A2,protein,477
S75,KCNA1,protein,3736
S75,HLA-A,protein,3105
S75,SCN9A,protein,6335
S80,ANG,protein,283
S80,CACNA1S,protein,779
S80,PFN1,protein,5216
S80,SOD1,protein,6647
S80,UNC13A,protein,23025
S80,CASR,protein,846
S80,PRPH,protein,5630
S80,EPHA4,protein,2043
S80,KCNJ1,protein,3758
S80,MORC2,protein,22880
S80,UBQLN2,protein,29978
S80,TREM2,protein,54209
S80,GLA,protein,2717
S80,GABRA3,protein,2556
S80,VCP,protein,7415
S80,VAPB,protein,9217
S80,AR,protein,367
S80,ATP2A1,protein,487
S80,MYF6,protein,4618
S80,CAV3,protein,859
S80,CASQ1,protein,844
S80,HNRNPA1,protein,3178
S80,COL4A1,protein,1282
S80,PON2,protein,5445
S80,FUS,protein,2521
S80,DNA2,protein,1763
S80,SMN1,protein,6606
S80,SLC12A1,protein,6557
S80,OPTN,protein,10133
S80,NEFH,protein,4744
S80,PPARGC1A,protein,10891
S80,FIG4,protein,9896
S80,LDHA,protein,3939
S80,ATXN3,protein,4287
S80,SCN4A,protein,6329
S80,TBK1,protein,29110
S80,GFPT1,protein,2673
S80,MATR3,protein,9782
S80,TARDBP,protein,23435
S80,CHRNE,protein,1145
S80,PON1,protein,5444
S80,DAO,protein,1610
S80,ATXN2,protein,6311
S80,SQSTM1,protein,8878
S80,SLC12A3,protein,6559
S80,LMNA,protein,4000
S80,DMD,protein,1756
S80,DCTN1,protein,1639
S80,HINT1,protein,3094
S80,HSPB1,protein,3315
S80,CPT2,protein,1376
S80,STIM1,protein,6786
S80,CHMP2B,protein,25978
S80,ISCU,protein,23479
S80,PON3,protein,5446
S80,ERBB4,protein,2066
S80,PDGFB,protein,5155
S80,VPS13A,protein,23230
S80,SLC6A5,protein,9152
S80,GLRA1,protein,2741
S80,GLRB,protein,2743
S80,GPHN,protein,10243
S80,ARHGEF9,protein,23229
S80,GM2A,protein,2760
S80,HEXA,protein,3073
S80,ASNS,protein,440
S80,PSAP,protein,5660
S80,ALDH5A1,protein,7915
S80,OXT,protein,5020
S80,GCG,protein,2641
S80,GCH1,protein,2643
S80,SLC9A6,protein,10479
S80,AMPD2,protein,271
S80,SLC16A2,protein,6567
S80,ZFYVE26,protein,23503
S80,PC,protein,5091
S80,OCRL,protein,4952
S80,ABCB7,protein,22
S80,SEPSECS,protein,51091
S80,SLC25A15,protein,10166
S80,CAV1,protein,857
S80,CCT5,protein,22948
S80,MED17,protein,9440
S80,FGFR3,protein,2261
S80,DPAGT1,protein,1798
S80,IQSEC2,protein,23096
S80,IL12B,protein,3593
S80,IFNB1,protein,3456
S80,IDH2,protein,3418
S80,CCND2,protein,894
S80,SMARCA4,protein,6597
S80,MGP,protein,4256
S80,FOLR1,protein,2348
S80,SLC6A1,protein,6529
S80,PEX19,protein,5824
S80,CLIC2,protein,1193
S80,KCNJ13,protein,3769
S80,COL4A2,protein,1284
S80,LETM1,protein,3954
S80,KCNC1,protein,3746
S80,HSD17B10,protein,3028
S80,MECP2,protein,4204
S80,CPS1,protein,1373
S80,TP53,protein,7157
S80,KDM6A,protein,7403
S80,NELFA,protein,7469
S80,IQCB1,protein,9657
S80,CHKB,protein,1120
S80,TYROBP,protein,7305
S80,FGFRL1,protein,53834
S80,SCN11A,protein,11280
S80,VLDLR,protein,7436
S80,SPR,protein,6697
S80,SLC12A6,protein,9990
S80,ASCL1,protein,429
S80,NTNG1,protein,22854
S80,SCN2A,protein,6326
S80,CHAT,protein,1103
S80,GUCY2D,protein,3000
S80,RNF125,protein,54941
S80,PACS1,protein,55690
S80,AQP2,protein,359
S80,TACO1,protein,51204
S80,NDUFB3,protein,4709
S80,NIN,protein,51199
S80,NDUFB9,protein,4715
S80,RAB27A,protein,5873
S80,TUBA8,protein,51807
S80,APEX1,protein,328
S80,NDUFA9,protein,4704
S80,GNAS,protein,2778
S80,EEF1A2,protein,1917
S80,PNPO,protein,55163
S80,GMPPB,protein,29925
S80,ASS1,protein,445
S80,GAMT,protein,2593
S80,NDUFS1,protein,4719
S80,TBX18,protein,9096
S80,STAMBP,protein,10617
S80,FOS,protein,2353
S80,SOX11,protein,6664
S80,HDAC4,protein,9759
S80,FGFR1,protein,2260
S80,MED12,protein,9968
S80,HLA-B,protein,3106
S80,KCNQ3,protein,3786
S80,HCCS,protein,3052
S80,POMGNT1,protein,55624
S80,CLN3,protein,1201
S80,MTR,protein,4548
S80,OPRM1,protein,4988
S80,LYST,protein,1130
S80,ALDH18A1,protein,5832
S80,SMARCB1,protein,6598
S80,GLI3,protein,2737
S80,DEPDC5,protein,9681
S80,TCIRG1,protein,10312
S80,PEX12,protein,5193
S80,PIGT,protein,51604
S80,TK2,protein,7084
S80,SGSH,protein,6448
S80,SLC25A1,protein,6576
S80,ATM,protein,472
S80,DLD,protein,1738
S80,MOCS1,protein,4337
S80,ADAMTSL2,protein,9719
S80,ACTB,protein,60
S80,PTS,protein,5805
S80,GK,protein,2710
S80,MSH6,protein,2956
S80,LAMA2,protein,3908
S80,MAN1B1,protein,11253
S80,MAF,protein,4094
S80,GLUL,protein,2752
S80,DCX,protein,1641
S80,NDUFA1,protein,4694
S80,PTCH1,protein,5727
S80,AKT2,protein,208
S80,NAA10,protein,8260
S80,IL6,protein,3569
S80,PVALB,protein,5816
S80,COQ2,protein,27235
S80,SLC6A2,protein,6530
S80,MLYCD,protein,23417
S80,WWOX,protein,51741
S80,SCN8A,protein,6334
S80,BRAF,protein,673
S80,FGF2,protein,2247
S80,CNNM2,protein,54805
S80,NDUFS6,protein,4726
S80,UBE2A,protein,7319
S80,ACADM,protein,34
S80,ADSL,protein,158
S80,PDYN,protein,5173
S80,SIGMAR1,protein,10280
S80,NSDHL,protein,50814
S80,GFAP,protein,2670
S80,NGF,protein,4803
S80,MEF2C,protein,4208
S80,GNS,protein,2799
S80,ANKRD11,protein,29123
S80,PAFAH1B1,protein,5048
S80,ZNF592,protein,9640
S80,TSC2,protein,7249
S80,MTRR,protein,4552
S80,DGUOK,protein,1716
S80,OPHN1,protein,4983
S80,GABRD,protein,2563
S80,DNM1,protein,1759
S80,DBH,protein,1621
S80,AP4E1,protein,23431
S80,IMPDH1,protein,3614
S80,TGFBR2,protein,7048
S80,SCO1,protein,6341
S80,ZBTB18,protein,10472
S80,KMT2D,protein,8085
S80,ACVRL1,protein,94
S80,MGAT2,protein,4247
S80,SCN10A,protein,6336
S80,PIGN,protein,23556
S80,AKT1,protein,207
S80,MANBA,protein,4126
S80,ITGB6,protein,3694
S80,GABRA5,protein,2558
S80,ASL,protein,435
S80,PMS2,protein,5395
S80,ABCC2,protein,1244
S80,MIB1,protein,57534
S80,EP300,protein,2033
S80,NDUFAF1,protein,51103
S80,GAD2,protein,2572
S80,IL1B,protein,3553
S80,TUBA1A,protein,7846
S80,APOE,protein,348
S80,HLCS,protein,3141
S80,MSH2,protein,4436
S80,OTC,protein,5009
S80,PPP2R1A,protein,5518
S80,SKI,protein,6497
S80,SYNJ1,protein,8867
S80,KRAS,protein,3845
S80,DPM1,protein,8813
S80,PLPPR1,protein,54886
S80,ALG6,protein,29929
S80,PURA,protein,5813
S80,ALDH4A1,protein,8659
S80,GJA1,protein,2697
S80,TGDS,protein,23483
S80,SCN1A,protein,6323
S80,PEX7,protein,5191
S80,PCCB,protein,5096
S80,ACY1,protein,95
S80,MC2R,protein,4158
S80,MYO5A,protein,4644
S80,ALG3,protein,10195
S80,HCN1,protein,348980
S80,SOX3,protein,6658
S80,CYP11A1,protein,1583
S80,IDS,protein,3423
S80,ANKLE2,protein,23141
S80,RRM2B,protein,50484
S80,SATB2,protein,23314
S80,CASK,protein,8573
S80,COX6B1,protein,1340
S80,POMC,protein,5443
S80,AGT,protein,183
S80,GSS,protein,2937
S80,YWHAE,protein,7531
S80,SH2B1,protein,25970
S80,PEX5,protein,5830
S80,DPYD,protein,1806
S80,NDUFS3,protein,4722
S80,ABCD1,protein,215
S80,MLH3,protein,27030
S80,SLC30A1,protein,7779
S80,BCS1L,protein,617
S80,EIF2B1,protein,1967
S80,LRAT,protein,9227
S80,PROC,protein,5624
S80,DRD2,protein,1813
S80,MLH1,protein,4292
S80,NDE1,protein,54820
S80,DIAPH1,protein,1729
S80,ALDOB,protein,229
S80,ALDH3A2,protein,224
S80,RTTN,protein,25914
S80,CASQ2,protein,845
S80,RPIA,protein,22934
S80,PQBP1,protein,10084
S80,ETHE1,protein,23474
S80,RET,protein,5979
S80,EPCAM,protein,4072
S80,PCLO,protein,27445
S80,ERCC8,protein,1161
S80,CLN8,protein,2055
S80,PEX3,protein,8504
S80,CPT1A,protein,1374
S80,SLC1A3,protein,6507
S80,DBT,protein,1629
S80,KIF5C,protein,3800
S80,FKTN,protein,2218
S80,GALC,protein,2581
S80,SNRPN,protein,6638
S80,PDCD10,protein,11235
S80,SST,protein,6750
S80,SHH,protein,6469
S80,PDX1,protein,3651
S80,NDUFV1,protein,4723
S80,ACADS,protein,35
S80,SUCLA2,protein,8803
S80,MSX2,protein,4488
S80,SLC3A1,protein,6519
S80,RAI1,protein,10743
S80,PCCA,protein,5095
S80,ASPA,protein,443
S80,SDHA,protein,6389
S80,TBR1,protein,10716
S80,MVK,protein,4598
S80,BSCL2,protein,26580
S80,ACTA2,protein,59
S80,NDUFS4,protein,4724
S80,CHRNB4,protein,1143
S80,FOXRED1,protein,55572
S80,STT3A,protein,3703
S80,VPS53,protein,55275
S80,NOS2,protein,4843
S80,SCN9A,protein,6335
S80,PREPL,protein,9581
S80,PTH,protein,5741
S80,SSTR2,protein,6752
S80,RPE65,protein,6121
S80,MTM1,protein,4534
S80,TUBG1,protein,7283
S80,TULP1,protein,7287
S80,XPR1,protein,9213
S80,RUBCN,protein,9711
S80,RECQL4,protein,9401
S80,HMBS,protein,3145
S80,KIF4A,protein,24137
S80,REST,protein,5978
S80,DNAJC6,protein,9829
S80,DHCR24,protein,1718
S80,HIC1,protein,3090
S80,ARSA,protein,410
S80,POLG,protein,5428
S80,DRD1,protein,1812
S80,NDUFAF3,protein,25915
S80,SUOX,protein,6821
S80,NOS1,protein,4842
S80,GCK,protein,2645
S80,MT3,protein,4504
S80,SC5D,protein,6309
S80,B4GAT1,protein,11041
S80,SPTAN1,protein,6709
S80,HSD17B4,protein,3295
S80,GNE,protein,10020
S80,NOTCH3,protein,4854
S80,AP4B1,protein,10717
S80,PTEN,protein,5728
S80,HTR1B,protein,3351
S80,ATR,protein,545
S80,PRPS1,protein,5631
S80,PAX2,protein,5076
S80,PEX13,protein,5194
S80,EIF2B4,protein,8890
S80,FUCA1,protein,2517
S80,PDHA1,protein,5160
S80,MMACHC,protein,25974
S80,L1CAM,protein,3897
S80,SYN2,protein,6854
S80,OTX2,protein,5015
S80,GMPPA,protein,29926
S80,CDKL5,protein,6792
S80,SLC20A2,protein,6575
S80,MEFV,protein,4210
S80,ADGRG1,protein,9289
S80,ARFGEF2,protein,10564
S80,PMS1,protein,5378
S80,FBXL4,protein,26235
S80,NEU1,protein,4758
S80,PDP1,protein,54704
S80,HESX1,protein,8820
S80,NIPBL,protein,25836
S80,KDM5C,protein,8242
S80,PEX6,protein,5190
S80,SLC17A7,protein,57030
S80,TBX1,protein,6899
S80,LEP,protein,3952
S80,FLNA,protein,2316
S80,NGFR,protein,4804
S80,TFAP2A,protein,7020
S80,PEX2,protein,5828
S80,RAB18,protein,22931
S80,MPDU1,protein,9526
S80,ATRX,protein,546
S80,CHRNA2,protein,1135
S80,GNAQ,protein,2776
S80,CTSA,protein,5476
S80,ERCC1,protein,2067
S80,FADD,protein,8772
S80,CHRNB2,protein,1141
S80,GLDC,protein,2731
S80,INS,protein,3630
S80,SUCLG1,protein,8802
S80,LIAS,protein,11019
S80,AVPR2,protein,554
S80,PPP2R5D,protein,5528
S80,TBCE,protein,6905
S80,RBFOX1,protein,54715
S80,IVD,protein,3712
S80,CHRM1,protein,1128
S80,RYR2,protein,6262
S80,PDHX,protein,8050
S80,NPY,protein,4852
S80,PAH,protein,5053
S80,ATP6V0A2,protein,23545
S80,ACADSB,protein,36
S80,MPDZ,protein,8777
S80,COX15,protein,1355
S80,AAAS,protein,8086
S80,EXT2,protein,2132
S80,FOXG1,protein,2290
S80,MOGS,protein,7841
S80,EIF2B2,protein,8892
S80,UBB,protein,7314
S80,NDUFS8,protein,4728
S80,BCKDK,protein,10295
S80,GCM2,protein,9247
S80,AKT3,protein,10000
S80,TUBB2A,protein,7280
S80,HSPD1,protein,3329
S80,SMARCA2,protein,6595
S80,NRAS,protein,4893
S80,CAT,protein,847
S80,MTHFR,protein,4524
S80,ACOX1,protein,51
S80,ADK,protein,132
S80,GRIN2B,protein,2904
S80,ACHE,protein,43
S80,ENG,protein,2022
S80,SLC8A3,protein,6547
S80,ACAT1,protein,38
S80,ALPL,protein,249
S80,IFT140,protein,9742
S80,PAM,protein,5066
S80,NDUFA10,protein,4705
S80,FGFR2,protein,2263
S80,CLU,protein,1191
S80,ATP7A,protein,538
S80,RPL10,protein,6134
S80,CHRNA5,protein,1138
S80,ABAT,protein,18
S80,CHRNA3,protein,1136
S80,AP4M1,protein,9179
S80,OFD1,protein,8481
S80,WFS1,protein,7466
S80,NDUFB11,protein,54539
S80,ERCC2,protein,2068
S80,PEX1,protein,5189
S80,ADA2,protein,51816
S80,CTBP1,protein,1487
S80,KCNAB2,protein,8514
S80,PEX14,protein,5195
S80,HNF1A,protein,6927
S80,GATA4,protein,2626
S80,GAD1,protein,2571
S80,AGA,protein,175
S80,BCL10,protein,8915
S80,CCDC88A,protein,55704
S80,AASS,protein,10157
S80,TRDN,protein,10345
S80,CENPE,protein,1062
S80,QDPR,protein,5860
S80,BCKDHB,protein,594
S80,PIK3R2,protein,5296
S80,SDHD,protein,6392
S80,CTSF,protein,8722
S80,PMM2,protein,5373
S80,SURF1,protein,6834
S80,CUL4B,protein,8450
S80,CBS,protein,875
S80,CLDN16,protein,10686
S80,TSFM,protein,10102
S80,PEX16,protein,9409
S80,ATP2A2,protein,488
S80,POLA1,protein,5422
S80,GRIK1,protein,2897
S80,DRD3,protein,1814
S80,PLA2G6,protein,8398
S80,MEN1,protein,4221
S80,PIK3CA,protein,5290
S80,FAAH,protein,2166
S80,PEX10,protein,5192
S80,TRH,protein,7200
S80,PAK3,protein,5063
S80,CA8,protein,767
S80,CNR1,protein,1268
S80,LAMB1,protein,3912
S80,MLC1,protein,23209
S80,PNKP,protein,11284
S80,PTGS2,protein,5743
S80,ACO2,protein,50
S80,GYS2,protein,2998
S80,ARID1A,protein,8289
S80,AIMP1,protein,9255
S80,DPYS,protein,1807
S80,EZH2,protein,2146
S80,ECM1,protein,1893
S80,SMARCE1,protein,6605
S80,SLC2A1,protein,6513
S80,PRF1,protein,5551
S80,SLC12A5,protein,57468
S80,PEX11B,protein,8799
S80,TCF4,protein,6925
S80,PHF21A,protein,51317
S80,CRB1,protein,23418
S80,ATXN10,protein,25814
S80,KIF2A,protein,3796
S80,DOLK,protein,22845
S80,POMT1,protein,10585
S80,GCSH,protein,2653
S80,CHRNA4,protein,1137
S80,GHRL,protein,51738
S80,BCHE,protein,590
S80,SMS,protein,6611
S80,SLC1A1,protein,6505
S80,EIF2B5,protein,8893
S80,OPRK1,protein,4986
S80,TTR,protein,7276
S80,PGK1,protein,5230
S80,CAD,protein,790
S80,HNF4A,protein,3172
S80,SLC25A12,protein,8604
S80,CNTNAP2,protein,26047
S80,DYNC1H1,protein,1778
S80,ADRA1B,protein,147
S80,HTR1A,protein,3350
S80,ATP8A2,protein,51761
S80,ERCC5,protein,2073
S80,SLC35A2,protein,7355
S80,PIGM,protein,93183
S80,CCK,protein,885
S80,NDUFAF4,protein,29078
S80,FBP1,protein,2203
S80,PIGL,protein,9487
S80,LARGE1,protein,9215
S80,PRKCD,protein,5580
S80,FRG1,protein,2483
S80,NDUFA2,protein,4695
S80,PEX26,protein,55670
S80,NSD2,protein,7468
S80,DHCR7,protein,1717
S80,SETBP1,protein,26040
S80,CYP27A1,protein,1593
S80,SMAD4,protein,4089
S80,DPM2,protein,8818
S80,SYN1,protein,6853
S80,NPC1,protein,4864
S80,GRIN2A,protein,2903
S80,SOX10,protein,6663
S80,APP,protein,351
S80,MBTPS2,protein,51360
S80,SLC8A1,protein,6546
S80,ALAD,protein,210
S80,RPS6KA3,protein,6197
S80,GNB3,protein,2784
S80,MLX,protein,6945
S80,HTT,protein,3064
S80,EMX2,protein,2018
S80,PCK1,protein,5105
S80,GLI2,protein,2736
S80,AMT,protein,275
S80,KAT6B,protein,23522
S80,NRP2,protein,8828
S80,EML1,protein,2009
S80,ATIC,protein,471
S80,SOX2,protein,6657
S80,CD96,protein,10225
S80,ABCC8,protein,6833
S80,MAP2K1,protein,5604
S80,PSAT1,protein,29968
S80,MYH3,protein,4621
S80,NAGA,protein,4668
S80,BCOR,protein,54880
S80,HRAS,protein,3265
S80,TUBGCP4,protein,27229
S80,KRIT1,protein,889
S80,PHOX2B,protein,8929
S80,KCNH1,protein,3756
S80,FARS2,protein,10667
S80,NDUFV2,protein,4729
S80,IKBKG,protein,8517
S80,SIX3,protein,6496
S80,SOD2,protein,6648
S80,TREX1,protein,11277
S80,FASTKD2,protein,22868
S80,BTD,protein,686
S80,EIF2B3,protein,8891
S80,CLN6,protein,54982
S80,COX10,protein,1352
S80,SLC35C1,protein,55343
S80,CPLX1,protein,10815
S80,TSC1,protein,7248
S80,NPC2,protein,10577
S80,TBP,protein,6908
S80,ERCC6,protein,2074
S80,KCNJ10,protein,3766
S80,ADORA2A,protein,135
S80,POMT2,protein,29954
S80,NDUFS2,protein,4720
S80,PPT1,protein,5538
S80,KCNA2,protein,3737
S80,IMPA1,protein,3612
S80,AIPL1,protein,23746
S80,CHRNA7,protein,1139
S80,UBE3A,protein,7337
S80,ARNT2,protein,9915
S80,SLC17A5,protein,26503
S80,ATP1A2,protein,477
S80,SSR4,protein,6748
S80,FXYD2,protein,486
S80,CNTN2,protein,6900
S80,FMR1,protein,2332
S80,ARG1,protein,383
S80,PDGFRB,protein,5159
S80,KCNJ11,protein,3767
S80,RBM8A,protein,9939
S80,PSEN1,protein,5663
S80,KCNQ2,protein,3785
S80,CLN5,protein,1203
S80,SLC6A8,protein,6535
S80,PHGDH,protein,26227
S80,NDP,protein,4693
S80,SERPINI1,protein,5274
S80,CRH,protein,1392
S80,FAN1,protein,22909
S80,PPM1B,protein,5495
S80,CRX,protein,1406
S80,SPINK5,protein,11005
S80,RERE,protein,473
S80,BDNF,protein,627
S80,SLC25A20,protein,788
S80,HPD,protein,3242
S80,HMGCS2,protein,3158
S80,MMADHC,protein,27249
S80,PSPH,protein,5723
S80,HIBCH,protein,26275
S80,CREBBP,protein,1387
S80,BCKDHA,protein,593
S80,ZBTB20,protein,26137
S80,SLC35A3,protein,23443
S80,NAGLU,protein,4669
S80,GOSR2,protein,9570
S80,DDC,protein,1644
S80,NME1,protein,4830
S80,SGCE,protein,8910
S80,GABRB3,protein,2562
S80,TSPYL1,protein,7259
S80,ATP13A2,protein,23400
S80,CACNA1B,protein,774
S80,NOL3,protein,8996
S80,AFG3L2,protein,10939
S80,SCARB2,protein,950
S80,ST3GAL5,protein,8869
S80,MAPK10,protein,5602
S80,TAF1,protein,6872
S80,CHD2,protein,1106
S80,PRNP,protein,5621
S80,ASAH1,protein,427
S80,ADRA2B,protein,151
S80,KCND3,protein,3752
S80,EPM2A,protein,7957
S80,SNCA,protein,6622
S80,CSTB,protein,1476
S80,SZT2,protein,23334
S80,GABRG2,protein,2566
S80,PLCB1,protein,23236
S80,SRPX2,protein,27286
S80,TBC1D24,protein,57465
S80,PAQR8,protein,85315
S80,EFHC1,protein,114327
S86,GDF15,protein,9518
S86,APP,protein,351
S86,OSBPL8,protein,114882
