node	type
WDR73	gene
THTPA	gene
KCNK17	gene
PPP2R1B	gene
CXCR2	gene
CLDN22	gene
MIRLET7I	gene
RAB27A	gene
ADAP2	gene
OSM	gene
ZNF444	gene
RBM22	gene
TBC1D25	gene
UQCRB	gene
KARS1	gene
SDCCAG8	gene
SLC22A6	gene
FAM174A	gene
CTU2	gene
CENPH	gene
ENAH	gene
KLHL21	gene
TMEM128	gene
ECSIT	gene
STAMBPL1	gene
SMARCD3	gene
USP5	gene
C19orf25	gene
CCDC153	gene
CACNA2D2	gene
UHRF1BP1L	gene
AMMECR1	gene
DDIT3	gene
DCP2	gene
ACTR3	gene
ZBTB2	gene
TENT5B	gene
FHIT	gene
MDH2	gene
MRAP2	gene
ZNF436-AS1	gene
CTSZ	gene
MSN	gene
EXOSC4	gene
FAHD1	gene
WASHC1	gene
KIF1A	gene
TFDP1	gene
BCL6B	gene
APOBEC3C	gene
CEP95	gene
POLA1	gene
RNF25	gene
BNIP3L	gene
DNMT3A	gene
PTPRD	gene
PLRG1	gene
DNAH17	gene
ACTL6B	gene
PPP1R1A	gene
DCUN1D4	gene
EXPH5	gene
AIDA	gene
SCO2	gene
USP36	gene
ZHX1	gene
SYT16	gene
DERL3	gene
BUB1	gene
SIL1	gene
SPATA22	gene
GABBR1	gene
JAKMIP1	gene
RANBP3	gene
ND4	gene
ANAPC13	gene
ANAPC16	gene
MKKS	gene
TTL	gene
TRMT61B	gene
BMP4	gene
STK19	gene
GUF1	gene
DOLPP1	gene
ASAH1	gene
AAGAB	gene
FOXQ1	gene
PPP3CB	gene
THOC1	gene
PWWP2A	gene
C1QA	gene
GNPNAT1	gene
STMN1	gene
POTEJ	gene
PRDX2	gene
DPF3	gene
POTEKP	gene
CYFIP1	gene
FAM171A1	gene
DPYSL2	gene
MRPL55	gene
SPECC1L	gene
FOXF2	gene
CLASP1	gene
SOGA1	gene
ENTR1	gene
JRK	gene
ZNF579	gene
PMS2	gene
SOCS7	gene
ACLY	gene
ZNRF1	gene
WDFY4	gene
TSHZ3	gene
TSFM	gene
AHCYL1	gene
CSNK1A1L	gene
FAM170A	gene
SEPTIN5	gene
RAB7A	gene
BRD7	gene
ZFP91	gene
ZBTB24	gene
UTP25	gene
CFL2	gene
HIVEP1	gene
SLA2	gene
PELP1	gene
ATF1	gene
CDK3	gene
DHRS4	gene
KLHL6	gene
CTSV	gene
KIF20A	gene
ND2	gene
NBPF3	gene
MPP1	gene
SGSM2	gene
S100A16	gene
THOP1	gene
TTC39C	gene
SPSB4	gene
NCAPH2	gene
MRPS7	gene
CYB5B	gene
FRMD3	gene
TOMM6	gene
CRBN	gene
CTDP1	gene
ZBTB22	gene
SLPI	gene
DNAJB9	gene
POLK	gene
TMEM268	gene
PLCE1	gene
RPS28	gene
ANKRD36BP1	gene
PACSIN1	gene
OSMR	gene
SLC3A2	gene
IKZF2	gene
NT5C3A	gene
CPVL	gene
CGGBP1	gene
RNF5	gene
TAF5	gene
FES	gene
ACADSB	gene
SEC22A	gene
DCAF12	gene
PTPRF	gene
TUT1	gene
RAD51AP2	gene
MATK	gene
GSPT2	gene
SPIB	gene
SLC30A2	gene
UTRN	gene
HSD17B11	gene
FANCM	gene
IDE	gene
BCAM	gene
KLHL2	gene
DCAF12L2	gene
RAB11FIP1	gene
PSMA2	gene
TUBE1	gene
SLC12A4	gene
MBL2	gene
NAGLU	gene
GNAS	gene
ELMSAN1	gene
ZNF22	gene
NUDT16L1	gene
RYBP	gene
FAM172A	gene
FANCB	gene
NELFA	gene
ABCC2	gene
TMEM43	gene
SYNDIG1	gene
ABCG2	gene
PPARGC1B	gene
SRCIN1	gene
SPTSSA	gene
IDH3A	gene
STOML2	gene
RPAP3	gene
SELE	gene
KCNK2	gene
ABLIM3	gene
MDH1	gene
COL25A1	gene
SRSF4	gene
TPTEP2-CSNK1E	gene
NFIC	gene
HMOX1	gene
PCDHAC2	gene
MOB4	gene
CNTNAP4	gene
PEA15	gene
C5orf30	gene
EPS15L1	gene
CPSF4	gene
ANKRD49	gene
TLE4	gene
SNORA32	gene
MYH4	gene
PPFIBP2	gene
DRD1	gene
COPG2	gene
CRIPT	gene
GPBP1	gene
SEPHS1	gene
ZNF474	gene
ATF2	gene
ADCY3	gene
IZUMO1	gene
NMRAL1	gene
FSIP1	gene
LELP1	gene
ST13	gene
UBE2C	gene
TLX2	gene
VWA5A	gene
NR1I2	gene
TLX1	gene
SIVA1	gene
DMD	gene
TNKS	gene
MRPL24	gene
CFP	gene
STK25	gene
KIF11	gene
ILVBL	gene
RPL30	gene
WNT7B	gene
NEMP1	gene
INSIG2	gene
KRT3	gene
C5AR1	gene
ARF3	gene
RPRM	gene
ZDHHC22	gene
SRP14	gene
TSPOAP1	gene
PLPPR1	gene
LSG1	gene
RAPGEF5	gene
NDUFS5	gene
PGRMC1	gene
CALY	gene
SF3B1	gene
CYTH3	gene
IPCEF1	gene
BCL11A	gene
FAM118A	gene
CD40LG	gene
NFATC2	gene
CSF2	gene
CSNK1D	gene
TFAM	gene
SELPLG	gene
MINK1	gene
LTF	gene
PRAP1	gene
CAVIN1	gene
GH1	gene
XYLT2	gene
UHRF2	gene
CCDC93	gene
RAB4A	gene
KCNQ3	gene
CAMLG	gene
GRIP1	gene
PHACTR3	gene
MEP1B	gene
SMIM24	gene
POLR3A	gene
SAMHD1	gene
CNKSR1	gene
MSH6	gene
CCDC106	gene
ZMAT5	gene
TANK	gene
PSMD3	gene
SBK3	gene
NTHL1	gene
CERS4	gene
PLEK	gene
WEE1	gene
BRSK1	gene
CEP57L1	gene
ABRAXAS2	gene
ZBP1	gene
PTPRN2	gene
TULP2	gene
UQCRC1	gene
ZNF212	gene
LOC155060	gene
GDF9	gene
FCGR3A	gene
IER5	gene
NPSR1	gene
RER1	gene
ZNF732	gene
H2AC7	gene
CDK10	gene
HSP90B1	gene
ALKBH3	gene
TBL1X	gene
TNFAIP3	gene
RBM14-RBM4	gene
WRAP73	gene
MAGEB2	gene
OBSCN	gene
DLG2	gene
CMTM6	gene
TPD52L2	gene
H3-4	gene
PPP4R3A	gene
RNASE10	gene
EIF1AY	gene
RAPGEF1	gene
TNFRSF17	gene
AGPAT1	gene
DDX3Y	gene
NKAPL	gene
SREK1IP1	gene
PSMD10	gene
CTAGE1	gene
C22orf39	gene
KRTAP12-3	gene
ZNF544	gene
MYPN	gene
SLC7A2	gene
ELP5	gene
RUBCN	gene
ZNF648	gene
PSG1	gene
GOLGA8DP	gene
GLIDR	gene
BABAM2	gene
FEZ2	gene
SCOC	gene
FCRL2	gene
C3orf52	gene
LIPH	gene
BYSL	gene
CELSR3	gene
LHX3	gene
DLEU1-AS1	gene
AP2B1	gene
TONSL	gene
ITM2B	gene
KIF18A	gene
MPZL1	gene
METTL2B	gene
METTL2A	gene
TSSK3	gene
GNG5	gene
FSD1	gene
RANBP2	gene
SERPINB13	gene
KCNQ2	gene
TAF1B	gene
POLR1A	gene
LONP2	gene
ZNF138	gene
DLC1	gene
JMY	gene
FAM71E2	gene
FCHO1	gene
USP33	gene
BBS5	gene
LYAR	gene
PWP1	gene
FASTK	gene
PXDN	gene
NCOA5	gene
SLC7A5P2	gene
NOP10	gene
AHSA1	gene
RAB17	gene
NAA15	gene
PPP2R2D	gene
C8orf34	gene
ACIN1	gene
BECN2	gene
DYRK1B	gene
MIS18BP1	gene
KIR3DS1	gene
SERPINB7	gene
KRTAP5-1	gene
IFT172	gene
SNX33	gene
SPATA12	gene
DPF2	gene
NFATC1	gene
ABCB6	gene
XAGE3	gene
BMP10	gene
TTC1	gene
SMC1B	gene
TXNL4B	gene
SRRM4	gene
BBX	gene
CIRBP	gene
LY96	gene
ARF5	gene
NT5E	gene
ATP4A	gene
ERO1B	gene
LENG8	gene
TTLL1	gene
GTF2E2	gene
ARMCX2	gene
DYNC2H1	gene
MAP3K1	gene
KMT2D	gene
TAF2	gene
TAF13	gene
EIF2S1	gene
USP13	gene
SPSB1	gene
ENDOV	gene
CPSF4L	gene
GRB10	gene
GIGYF1	gene
JSRP1	gene
UTP18	gene
PANX1	gene
AGA	gene
PIGH	gene
PIGQ	gene
CRACR2A	gene
RAB3GAP1	gene
TRIM31	gene
RPL31	gene
TMSB4XP8	gene
GBF1	gene
PCK2	gene
FBXW4	gene
ING5	gene
WRN	gene
ELANE	gene
UROD	gene
VRK2	gene
TARSL2	gene
MOB2	gene
ITM2C	gene
CR2	gene
FPR2	gene
LRRC25	gene
THEMIS	gene
ACTRT1	gene
LRRN2	gene
ATF6	gene
DDX47	gene
SMAD6	gene
TOB1	gene
TADA2A	gene
SLC20A2	gene
TMC6	gene
RUNX1T1	gene
EXOSC7	gene
CCDC77	gene
LRRCC1	gene
KRTAP7-1	gene
ZACN	gene
ABLIM2	gene
SQOR	gene
CHRNA5	gene
CHRNB2	gene
KCNG4	gene
ANK3	gene
NRP1	gene
NSUN2	gene
LIN54	gene
AGK	gene
EMG1	gene
1-Dec	gene
SEPTIN11	gene
SEPTIN10	gene
TWIST2	gene
FGF16	gene
CBX7	gene
TSPAN2	gene
CHAF1B	gene
H4C2	gene
SLC66A2	gene
CAMK1	gene
PPME1	gene
STAMBP	gene
REPIN1	gene
TMEM25	gene
NDUFB7	gene
ZNF567	gene
DBNL	gene
TSPAN33	gene
CEACAM1	gene
SLC10A7	gene
ATP6V1D	gene
TMED2	gene
CLN8	gene
SPCS2	gene
VDAC3	gene
TEC	gene
F11R	gene
WNT10B	gene
ACBD7	gene
SSR1	gene
TMSB4Y	gene
LAMTOR4	gene
LLGL2	gene
TMEM72	gene
SOHLH1	gene
ELF3	gene
FBXO28	gene
IRF2BP2	gene
TNPO3	gene
ABL2	gene
TPD52L1	gene
PLEKHA2	gene
CCSAP	gene
VANGL2	gene
TRIM55	gene
RTL9	gene
TEX33	gene
UBA6	gene
BMPR2	gene
MYBL2	gene
SUFU	gene
NMT2	gene
FRMD5	gene
RPL10A	gene
ITGA3	gene
ANGPT2	gene
TRIOBP	gene
INSYN2A	gene
CA5A	gene
TBC1D7-LOC100130357	gene
EIF3CL	gene
PDLIM4	gene
ARFGAP3	gene
AHI1	gene
RNF144A	gene
NOX4	gene
ADGRB1	gene
PTPRR	gene
NMUR2	gene
SNTB2	gene
TACR3	gene
BCAR3	gene
KLHL3	gene
ARHGEF5	gene
AKT2	gene
BAZ2B	gene
POLD3	gene
WNK2	gene
TMEM176A	gene
ULK1	gene
BACE1	gene
SH3RF2	gene
FHL1	gene
PRORP	gene
THEM4	gene
ENPP6	gene
BRCC3	gene
C6orf136	gene
MICU2	gene
P2RY1	gene
CMIP	gene
HRK	gene
BCAT1	gene
HNRNPCL1	gene
INPPL1	gene
MAPK10	gene
SARS1	gene
THRAP3	gene
PAGE1	gene
PDIK1L	gene
LTBP2	gene
SNX3	gene
PSMB6	gene
PSMD13	gene
TMEM239	gene
ZC3H11A	gene
NEDD9	gene
HNRNPA0	gene
SCARA3	gene
PLCD3	gene
BAG1	gene
LYVE1	gene
NIFK	gene
NFKBIE	gene
LOC440434	gene
ZNF512	gene
VPS26A	gene
CA10	gene
PSMG2	gene
TPD52L3	gene
RASSF4	gene
PF4	gene
CCL25	gene
RC3H1	gene
ZNF488	gene
BAGE5	gene
LHX4	gene
DAPP1	gene
IKZF1	gene
CCDC185	gene
CFHR1	gene
CFHR2	gene
HTR2A	gene
PWP2	gene
MUC5AC	gene
EPHB1	gene
ABCC1	gene
ACKR2	gene
CCL8	gene
BATF3	gene
FLNC	gene
SGCD	gene
LRRN4	gene
DZIP1L	gene
TRPC1	gene
NPHP1	gene
ITGAD	gene
RGS1	gene
ATP6V1C1	gene
ATP6V1E1	gene
ZFYVE19	gene
HIPK2	gene
PNKD	gene
CCDC187	gene
CEP44	gene
KRT17	gene
BBS7	gene
INTS4P2	gene
CA3	gene
LXN	gene
PRKG2	gene
DEFB103B	gene
ENO1	gene
HK2	gene
SLMAP	gene
MED22	gene
TXNDC9	gene
DDX49	gene
PNO1	gene
EBP	gene
UBXN1	gene
B3GAT3	gene
RUNX1	gene
CMAS	gene
ASGR1	gene
HIBADH	gene
GZMM	gene
TMEM129	gene
PSAT1	gene
C10orf91	gene
ALDH3B2	gene
GAN	gene
MELK	gene
ZNF622	gene
PSMD11	gene
ADRM1	gene
SPAG5	gene
LEMD3	gene
HTR1E	gene
EIF2AK3	gene
HS6ST2	gene
ZBTB1	gene
SDF4	gene
TAP1	gene
CCL2	gene
MED9	gene
IL13	gene
ZNF80	gene
PLIN3	gene
MPHOSPH8	gene
H2AC8	gene
PRAF2	gene
VPS53	gene
PSMA5	gene
PSMA8	gene
MRPS26	gene
CHD2	gene
TVP23B	gene
GNL2	gene
LINC01547	gene
GNPTAB	gene
ZNF326	gene
RMDN2	gene
KIF20B	gene
LINC00242	gene
TMEM80	gene
NUCB1	gene
CDH13	gene
SEC14L1	gene
HTR3A	gene
APOL2	gene
OGFOD1	gene
MAP2K4	gene
SPAG9	gene
PKD2	gene
BLVRA	gene
ENPP1	gene
KRT82	gene
MYLIP	gene
FAM217B	gene
TANGO6	gene
COPS7B	gene
FZD7	gene
SYCE1	gene
STMN2	gene
MRPL44	gene
GNAT3	gene
MMP9	gene
COL14A1	gene
BDKRB1	gene
CRX	gene
SOX5	gene
MRPL30	gene
FAM25C	gene
POP5	gene
RBFOX1	gene
VAMP3	gene
PDZRN4	gene
SLC25A23	gene
SLC25A25	gene
EIF4H	gene
TRIM38	gene
MTURN	gene
SLC22A5	gene
CHIC2	gene
SFTPD	gene
CDK11B	gene
ZNF221	gene
EAF2	gene
TOMM70	gene
CXXC1	gene
RBL2	gene
CDKAL1	gene
F2R	gene
GNA15	gene
ABCD3	gene
RAB33B	gene
FARSB	gene
ATP12A	gene
ATP1B3	gene
KRTAP5-11	gene
TRPC3	gene
TRPC6	gene
GAPVD1	gene
HOOK3	gene
JADE1	gene
IFNG	gene
ALDH1A3	gene
SNHG10	gene
GIT1	gene
ARIH2	gene
ASB9	gene
ATP5PO	gene
SEMG2	gene
FAIM	gene
RCC1L	gene
MLX	gene
FRZB	gene
IPP	gene
TWIST1	gene
CRYBA2	gene
TCEAL5	gene
KATNB1	gene
STAC2	gene
EIF2AK4	gene
TYMS	gene
SERPINA12	gene
PIH1D3	gene
AQP11	gene
MIP	gene
CPB2	gene
ZSWIM8	gene
CTAG1A	gene
SERPINB2	gene
SELENOO	gene
BAK1	gene
USP25	gene
WDFY1	gene
MST1R	gene
TRIM14	gene
ARPP19	gene
ZNF611	gene
UNC5A	gene
UBE2T	gene
XPO7	gene
SNAPC5	gene
KMO	gene
ATOX1	gene
NRIP2	gene
CCNA1	gene
PROCA1	gene
POLR2K	gene
HIVEP3	gene
EXTL1	gene
AP5M1	gene
AP5B1	gene
DNAJC21	gene
MKLN1	gene
C2CD5	gene
H4C12	gene
PHLDB3	gene
TCTEX1D2	gene
RCAN1	gene
TESK2	gene
WNT4	gene
TAF1C	gene
SULT2A1	gene
ZSCAN21	gene
PHPT1	gene
HSP90AA4P	gene
SMOC1	gene
MYL9	gene
CIT	gene
SERTAD3	gene
PGK2	gene
NR3C2	gene
HAT1	gene
GNPDA1	gene
AMDHD2	gene
MARK1	gene
DYNLT1	gene
CCDC74B	gene
ZER1	gene
WFDC9	gene
TNFRSF10C	gene
ASZ1	gene
ABI1	gene
PTPA	gene
FAM131C	gene
IFT57	gene
UNC119B	gene
DENND4C	gene
VWA1	gene
IL18	gene
IL18RAP	gene
ZC2HC1C	gene
BBS10	gene
ASCC2	gene
MICU1	gene
DENND6A	gene
N4BP1	gene
TOP2A	gene
ROR2	gene
C10orf55	gene
CD27	gene
ULK3	gene
LDLR	gene
ZFYVE26	gene
HERC3	gene
POM121	gene
EFNB3	gene
RAI1	gene
MYO9B	gene
IFT43	gene
TMEM63A	gene
AP3S2	gene
BEND5	gene
ARID1A	gene
RPS12	gene
HLA-C	gene
SCMH1	gene
AMPD1	gene
AMPD2	gene
CNOT8	gene
LDHD	gene
CPLX1	gene
NDRG3	gene
RXRB	gene
ZBTB3	gene
TCP11L2	gene
ACTN3	gene
ZNF431	gene
CYP2B7P	gene
SFTPC	gene
MAML1	gene
PLAC9	gene
HIC1	gene
SENP3	gene
SNCG	gene
ANKRD12	gene
BMF	gene
ORMDL1	gene
NR4A3	gene
ZNF26	gene
ECM1	gene
COX20	gene
BAIAP2L1	gene
TOX3	gene
FUCA2	gene
FOXO1	gene
DCUN1D5	gene
TEX44	gene
BORCS8-MEF2B	gene
MEF2B	gene
BSCL2	gene
R3HDM2	gene
TMEM59	gene
HERC6	gene
ZBTB48	gene
MRPS10	gene
DUSP21	gene
CDKN1C	gene
HES1	gene
SMC2	gene
PGBD1	gene
STK38	gene
ASS1	gene
TMEM184A	gene
IFT80	gene
NCOA3	gene
KIF23	gene
NMT1	gene
RAB8A	gene
RNF32	gene
PATZ1	gene
DIP2A	gene
SOX3	gene
TBKBP1	gene
LAMTOR2	gene
ARNT2	gene
LDOC1	gene
RPS21	gene
TACR2	gene
PMM1	gene
VSIG8	gene
TNFRSF9	gene
COX1	gene
NKX2-5	gene
ID3	gene
PTCD3	gene
PTPRN	gene
STX5	gene
PRC1	gene
MRPS23	gene
ZNF324B	gene
PLEKHA5	gene
INTS7	gene
CH25H	gene
ARPC1B	gene
ACTR3B	gene
DNAJB12	gene
EGFL7	gene
TMEM252	gene
COLGALT1	gene
PCDH1	gene
HTRA2	gene
FAM126B	gene
GCNT1	gene
SIDT2	gene
TM2D2	gene
MYH6	gene
ZNF706	gene
TXNDC5	gene
CUX1	gene
POLM	gene
NDUFA12	gene
BTN1A1	gene
MOSPD2	gene
NDUFA13	gene
BHLHA15	gene
ARF6	gene
ZNF346	gene
RPRD2	gene
DECR1	gene
JAK3	gene
TNS1	gene
ADGRL1	gene
WBP11	gene
KIF26B	gene
HYPK	gene
ALOX5	gene
PMF1	gene
ITGB7	gene
MNT	gene
MXD3	gene
MAGED2	gene
FAM83H	gene
MMD	gene
OCIAD1	gene
IER3	gene
IGLL1	gene
IGLL5	gene
REPS1	gene
MRPS6	gene
SH2D6	gene
GNAQ	gene
RPLP2	gene
METRNL	gene
TRPM1	gene
COQ6	gene
COQ3	gene
DKKL1	gene
HSPA12A	gene
NINJ1	gene
EDNRB	gene
TNPO2	gene
IRF5	gene
MAGT1	gene
APOL5	gene
CDH8	gene
CCDC140	gene
PI4K2A	gene
SLX1A	gene
FAM168B	gene
SNX27	gene
EXOC7	gene
TSKS	gene
RERE	gene
CIB3	gene
ZFP1	gene
PELI3	gene
ZNF554	gene
NUFIP2	gene
WWC1	gene
CLTCL1	gene
CFAP52	gene
ZNF174	gene
IGSF8	gene
HNRNPL	gene
TXNRD3	gene
SLC2A1	gene
RALGDS	gene
PDCD7	gene
RRP8	gene
SLC16A9	gene
GP1BA	gene
MYCL	gene
SNORA64	gene
APLP2	gene
GPR75-ASB3	gene
TCF20	gene
TBC1D23	gene
NANOGP8	gene
MAPKAPK3	gene
CBX4	gene
ESS2	gene
ATM	gene
RCOR3	gene
SH3GL2	gene
SYNM	gene
ZBTB18	gene
TMEM65	gene
TLCD1	gene
ARSK	gene
KRT81	gene
IPO5	gene
CAB39	gene
RAB43	gene
EIF2AK2	gene
HAUS5	gene
CEP89	gene
ZNF334	gene
CACFD1	gene
TMEM159	gene
PPIL4	gene
SERPINA10	gene
NUMA1	gene
PLEKHO2	gene
MYH7	gene
MNAT1	gene
TRIML1	gene
EDF1	gene
POLR1C	gene
H2BC4	gene
TMEM19	gene
TLR8	gene
UNC93B1	gene
CD2BP2	gene
SNUPN	gene
ATP5MG	gene
CCND3	gene
C17orf50	gene
YARS2	gene
MYH3	gene
SLC25A15	gene
CENPU	gene
ESPL1	gene
WDR49	gene
SRGAP2B	gene
TEX13A	gene
CARHSP1	gene
FGF14	gene
ATP5PB	gene
AXIN1	gene
RIC8A	gene
EXOSC5	gene
SLC36A1	gene
USP15	gene
COL9A1	gene
COL9A2	gene
DAGLB	gene
FAN1	gene
TMCC1	gene
ARHGEF4	gene
GPRC5C	gene
TMEM171	gene
SLC47A1	gene
SLC14A1	gene
TMIE	gene
TMOD4	gene
DHRS4L2	gene
D2HGDH	gene
PAGE3	gene
NDUFB5	gene
SCAND1	gene
ABHD5	gene
DGAT2L6	gene
SMNDC1	gene
SRL	gene
VSNL1	gene
DNM3	gene
CYP24A1	gene
TECR	gene
CRB3	gene
PRAM1	gene
SASH1	gene
MTMR6	gene
GTF2E1	gene
NRARP	gene
GPLD1	gene
ABCB10	gene
EML4	gene
RNF126	gene
MIEN1	gene
LRRC8D	gene
CTSD	gene
NAPSA	gene
MARS1	gene
ZNF41	gene
NKAPD1	gene
ARPC3	gene
GPD1L	gene
CCDC97	gene
CPA6	gene
RCBTB2	gene
INO80	gene
MEIS1	gene
ARL5A	gene
PTPMT1	gene
ARID2	gene
RPF2	gene
TIA1	gene
RNF20	gene
SPHK1	gene
FRYL	gene
RBM39	gene
NUCKS1	gene
IQUB	gene
TUBG2	gene
FDX1	gene
EBNA1BP2	gene
VSIG4	gene
TVP23C	gene
SS18L2	gene
SLC20A1	gene
MIR4453HG	gene
VRK3	gene
PSMD9	gene
JPH2	gene
KHDRBS3	gene
SCFD1	gene
NCAPD3	gene
SH2D1A	gene
ALMS1	gene
SUSD6	gene
TMEM229B	gene
LOC153684	gene
CD2	gene
PLSCR4	gene
H1FX-AS1	gene
CCHCR1	gene
INA	gene
NXPH1	gene
NIPSNAP2	gene
CABLES2	gene
GNPDA2	gene
LRRC8E	gene
EMC6	gene
DPPA3	gene
BMPR1B	gene
TNNI1	gene
SLC6A8	gene
ALG3	gene
CDH2	gene
DHX15	gene
PFN2	gene
ARHGEF33	gene
KRTAP9-3	gene
LINC00612	gene
HGF	gene
RBMY1A1	gene
SEPTIN9	gene
RAB34	gene
EPHB4	gene
ST8SIA4	gene
DPYSL4	gene
MS4A13	gene
MAP1S	gene
DBF4B	gene
KIAA1107	gene
ZC3H14	gene
RPIA	gene
MAP3K21	gene
MBD2	gene
KIF13A	gene
SLC25A47	gene
PDGFRA	gene
CSTA	gene
CTSB	gene
DPEP2	gene
PYM1	gene
HLA-DRA	gene
NETO2	gene
RNF41	gene
SUV39H2	gene
ATG4D	gene
FAM180B	gene
TMSB4XP1	gene
IFI27L1	gene
GTPBP3	gene
CES3	gene
TMTC4	gene
LGALS7	gene
KLHL8	gene
NICN1	gene
H1-0	gene
CYB5R1	gene
NPTX1	gene
GDF3	gene
SMPD2	gene
LAPTM5	gene
POM121C	gene
HES7	gene
ZNF211	gene
RPN1	gene
NDUFA11	gene
TCIRG1	gene
FOXK1	gene
ZNF200	gene
CROT	gene
H4C6	gene
HJURP	gene
EXOSC9	gene
FAM111B	gene
MCUB	gene
TEDC2	gene
DST	gene
WBP4	gene
GSTZ1	gene
HAUS7	gene
C6orf141	gene
AP2M1	gene
CDK2AP1	gene
ASMTL-AS1	gene
NUB1	gene
AKR1C2	gene
APPL1	gene
SCCPDH	gene
NEK4	gene
DHRS9	gene
MVP	gene
PRKCE	gene
COX3	gene
TMTC3	gene
MAPK8IP1	gene
SSB	gene
SMS	gene
CLINT1	gene
ACOT7	gene
RNF149	gene
ATP6V1H	gene
MAGEA3	gene
TRAV21	gene
KRT9	gene
NLGN1	gene
SHMT1	gene
BMT2	gene
DDN	gene
PIP5K1B	gene
ZFP36L1	gene
ZNF441	gene
FOXB2	gene
SRRT	gene
PPM1G	gene
RUFY3	gene
DCAF15	gene
DDX11	gene
SLC16A3	gene
CCL16	gene
ICAM5	gene
HSD11B1L	gene
GRIPAP1	gene
EEF1B2	gene
EIF4EBP2	gene
CST1	gene
HVCN1	gene
CYCS	gene
H3C15	gene
DDX51	gene
PLEK2	gene
RGS9	gene
ADAM17	gene
RTN2	gene
ACAA2	gene
TRPV5	gene
FAM216A	gene
RETSAT	gene
CEACAM8	gene
MRPL2	gene
LPAR4	gene
TAMM41	gene
ZNF451	gene
SMN2	gene
SUGP1	gene
SLF2	gene
NLRP2	gene
PRKAA1	gene
ALDH3A1	gene
ASB16	gene
NCF2	gene
IL17RD	gene
ADAM30	gene
METTL7B	gene
ARHGEF7	gene
POTEB3	gene
MYCBP2	gene
MEX3C	gene
SLC6A12	gene
FBXL2	gene
FBXO3	gene
CBWD3	gene
FURIN	gene
TMEM67	gene
INHA	gene
DDX5	gene
TEX10	gene
NQO1	gene
ZNF652	gene
SGCG	gene
INSR	gene
FBXL12	gene
MAPK11	gene
ZNF329	gene
TRIM69	gene
SUGP2	gene
ACOT2	gene
NLGN3	gene
APC2	gene
ZSCAN22	gene
PPRC1	gene
NUP210	gene
BOLL	gene
C4orf45	gene
MORN1	gene
ACTL9	gene
GMFG	gene
HSPA14	gene
JMJD4	gene
NUP42	gene
TRIM3	gene
GLS2	gene
UBTFL1	gene
SRGAP1	gene
POLR3GL	gene
POLR3H	gene
ZNF207	gene
BRD3	gene
FCGR3B	gene
KRTAP19-2	gene
CPN1	gene
THOC6	gene
HEXA	gene
PLEKHM1	gene
DYNC2LI1	gene
DCAF5	gene
EGLN1	gene
PKNOX1	gene
HIPK4	gene
JMJD6	gene
FRMD6	gene
GPN1	gene
POLR3B	gene
UBE2V1	gene
UGDH	gene
GLUD2	gene
PCDH11X	gene
MIR548F5	gene
MCF2L	gene
GIN1	gene
ASH2L	gene
UGT2B7	gene
OR6C1	gene
TUBB6	gene
ZMYM2	gene
ZSCAN5A	gene
ORC2	gene
KDM5B	gene
C5AR2	gene
H1-6	gene
EPS8L2	gene
HMCES	gene
NDUFV2	gene
SURF1	gene
APOE	gene
MDFIC	gene
OGDHL	gene
MAGEA10	gene
GRWD1	gene
UBASH3B	gene
STAC3	gene
SLC25A11	gene
LBX2	gene
TTBK2	gene
APAF1	gene
MTCH1	gene
RBAK	gene
CD69	gene
PTPRZ1	gene
OSGIN1	gene
RPH3A	gene
ZZEF1	gene
TPT1	gene
SGPL1	gene
BRICD5	gene
SNX4	gene
SNX30	gene
USP3	gene
GXYLT1	gene
ALPI	gene
TUBB1	gene
FEM1C	gene
SNHG9	gene
CYP21A2	gene
IFNA13	gene
ZNF586	gene
GJC2	gene
UBXN7	gene
CSE1L	gene
SNORD104	gene
H4C15	gene
HEXIM2	gene
MIOS	gene
SETBP1	gene
PLAAT3	gene
SIX4	gene
ABCC4	gene
ALDH4A1	gene
RPL28	gene
HNRNPDL	gene
SLC1A5	gene
APOM	gene
HECW2	gene
VTI1B	gene
UQCRFS1	gene
TOMM7	gene
CNKSR3	gene
AXIN2	gene
SERPINF1	gene
ISCU	gene
MCCC1	gene
NUP160	gene
WDHD1	gene
ITGA1	gene
TLN1	gene
PRX	gene
ADD1	gene
SIGLEC9	gene
TRIM8	gene
GOLGA8G	gene
IFT81	gene
PHC1	gene
SLC13A5	gene
C14orf180	gene
SMG7	gene
SMG6	gene
TAC4	gene
NUBP2	gene
FAM168A	gene
EPN3	gene
KRR1	gene
CLGN	gene
SARM1	gene
CD46	gene
EDRF1	gene
TPST1	gene
RAD54L	gene
SPICE1	gene
NUAK2	gene
MEF2C	gene
GMPPB	gene
WDR63	gene
PRL	gene
VASP	gene
RAB30	gene
TMEM262	gene
COMTD1	gene
REPS2	gene
TRAPPC2L	gene
VPS51	gene
ATP6V0A2	gene
TYW1	gene
NYX	gene
SIPA1L3	gene
SERPINE1	gene
TMEM184B	gene
IFI6	gene
SEMG1	gene
EEF2K	gene
PADI1	gene
CLCN5	gene
CD63	gene
CLEC9A	gene
PHF19	gene
CALCOCO1	gene
DAB2	gene
GRK6	gene
CDKL2	gene
PRPF40B	gene
RBM25	gene
DCSTAMP	gene
NPAT	gene
DMXL2	gene
NUFIP1	gene
CYP1A2	gene
VPS25	gene
CERK	gene
SORBS1	gene
DCLK3	gene
CLEC4G	gene
